id,word,freq,doc_freq
1751,maduro,12,9
1782,paladar,12,9
1794,acantose,12,9
1947,motricidade,12,9
2045,estreptococos,12,9
261,ataque,11,9
714,dispareunia,11,9
1002,torção,11,9
1478,aids,11,9
1803,creatina,11,9
2170,mega,11,9
302,convalescença,10,9
1133,ingesta,10,9
1208,ossificação,10,9
1249,insulto,10,9
1337,septicemia,10,9
1587,pestana,10,9
1816,solubilidade,10,9
2212,gliose,10,9
455,estupor,9,9
863,sol,9,9
1073,uveíte,9,9
1159,salgado,9,9
1210,ante,9,9
1717,precursor,9,9
1916,veterinária,9,9
807,cadáver,41,8
465,confiabilidade,37,8
23,bronquiolite,36,8
1595,preservativo,35,8
838,veno,29,8
1382,laringe,29,8
1630,oximetria,29,8
1092,hipoacusia,27,8
2249,estresse,27,8
827,prisma,26,8
1628,sibilância,26,8
801,luxação,25,8
1672,úmero,24,8
1966,veneno,23,8
1683,decídua,21,8
1576,automedicação,19,8
1710,atresia,19,8
256,difteria,18,8
561,timo,18,8
602,lactose,18,8
1248,soluto,18,8
1807,quimiotaxia,18,8
1206,contusão,17,8
1370,faringite,17,8
1828,parótida,17,8
745,nistagmo,16,8
871,coesão,16,8
880,ungueal,15,8
1314,angioplastia,15,8
1602,parenteral,15,8
1776,osteo,15,8
1889,mel,15,8
2477,linfadenite,15,8
2129,hemoconcentração,14,8
459,anedonia,13,8
957,fáscia,13,8
1259,bulbo,13,8
1354,esmalte,13,8
1609,trombina,13,8
1689,metaplasia,13,8
1950,jejuno,13,8
856,trissomia,12,8
1539,lombo,12,8
1543,transmissível,12,8
1785,septal,12,8
1802,aminoácido,12,8
1977,tifóide,12,8
2519,acetilcisteína,12,8
509,paul,11,8
720,libido,11,8
926,granuloma,11,8
1283,arcada,11,8
1363,caneta,11,8
1671,sedentário,11,8
1728,simetria,11,8
1849,homeostase,11,8
2512,permeável,11,8
964,tumefação,10,8
974,percussão,10,8
1220,eferente,10,8
1245,sustentação,10,8
1330,istmo,10,8
1458,cauda,10,8
1697,hidronefrose,10,8
2083,tenda,10,8
2239,esteatose,10,8
2271,dispepsia,10,8
668,lactação,9,8
1064,inserir,9,8
1186,mero,9,8
1335,vasculatura,9,8
1402,inconsciente,9,8
1673,vascularizado,9,8
2074,fácies,9,8
2076,sobreviver,9,8
2445,hipnótico,9,8
200,dismetria,8,8
1424,distrofia,8,8
1926,protótipo,8,8
2005,trimestral,8,8
2588,idéia,8,8
2162,preensão,69,7
22,amigdalite,53,7
2627,mol,39,7
1859,sopa,35,7
2145,bulimia,34,7
1918,tornozelo,33,7
2248,salbutamol,33,7
1848,aura,30,7
381,osteoartrose,27,7
1196,nefrectomia,27,7
1554,sulco,26,7
2118,ec,26,7
2367,câncer,25,7
1537,pelve,24,7
2133,paracentese,23,7
1703,involução,20,7
1793,polidipsia,20,7
2028,primo,19,7
1105,táctil,18,7
446,delírio,17,7
1876,colecistectomia,17,7
2064,hetero,17,7
2181,adenopatia,17,7
2342,poliomielite,17,7
2535,alma,17,7
1361,sudação,16,7
1440,suco,16,7
1515,pleuro,16,7
1770,feocromocitoma,16,7
2608,temperamento,16,7
1700,friável,15,7
981,molar,14,7
2066,cifose,14,7
713,ooforectomia,13,7
1839,papila,12,7
1946,natalidade,12,7
2155,lipólise,12,7
2220,aglutinação,12,7
610,cólicas,11,7
766,recessivo,11,7
892,tração,11,7
1168,linfocitose,11,7
1250,nefro,11,7
1331,cito,11,7
1626,pieira,11,7
1845,valvulopatia,11,7
1896,cloro,11,7
1972,incidente,11,7
1214,infante,10,7
1423,estrabismo,10,7
1480,taxonomia,10,7
1620,granulação,10,7
2003,aberrante,10,7
2153,pecado,10,7
2246,aerossol,10,7
2272,pirose,10,7
484,eletrocardiograma,9,7
950,incompatibilidade,9,7
1781,tecto,9,7
1864,tegumento,9,7
1912,aditivo,9,7
1994,endemia,9,7
2230,raio,9,7
2821,remédio,9,7
193,copo,8,7
792,impregnação,8,7
813,conjuntiva,8,7
833,ambivalência,8,7
1031,pleomorfismo,8,7
1070,fundoscopia,8,7
1346,comensal,8,7
1552,fórceps,8,7
1819,farinha,8,7
1830,parotidite,8,7
2269,proto,8,7
2379,fenômeno,8,7
2464,incipiente,8,7
2471,came,8,7
512,encefalomielite,7,7
750,disfonia,7,7
925,vulgar,7,7
1142,constrição,7,7
1172,imunoterapia,7,7
1394,turca,7,7
1442,incidir,7,7
1483,delta,7,7
1616,coágulo,7,7
1724,poliartrite,7,7
1743,adução,7,7
1905,voltagem,7,7
1984,debelar,7,7
2125,anquilose,7,7
2168,adinamia,7,7
2568,cisto,90,6
1796,hipocalcemia,52,6
2067,tendão,49,6
2334,traqueostomia,31,6
585,letivo,30,6
1619,vértebra,28,6
948,clavícula,26,6
1584,mielite,24,6
2680,látex,23,6
1365,aeróbio,22,6
2215,exsudato,21,6
1470,calcanhar,20,6
1610,cis,20,6
1157,trompa,18,6
1611,hemoptise,18,6
2250,gênero,18,6
513,varíola,17,6
599,vegetal,17,6
606,caseína,17,6
895,alopecia,17,6
1117,gaze,17,6
1532,homólogo,17,6
1960,apraxia,17,6
2561,cope,17,6
1397,evacuação,16,6
1779,polipose,16,6
1811,ureter,16,6
2116,fascia,16,6
2189,endo,16,6
958,palmar,15,6
1025,escroto,15,6
2024,diáfise,15,6
2204,mutismo,15,6
710,orgasmo,14,6
799,vértice,14,6
1504,faceta,14,6
1573,assepsia,14,6
1797,calcemia,14,6
1885,hipoventilação,14,6
1990,urogenital,14,6
2156,emoção,14,6
2210,amaurose,14,6
1624,brônquio,13,6
2472,mamografia,13,6
1060,haxixe,12,6
1087,piúria,12,6
1836,insuflação,12,6
227,eletroforese,11,6
867,melanócitos,11,6
1276,censo,11,6
1334,micção,11,6
1359,sacarose,11,6
1004,pedículo,10,6
1079,reno,10,6
1459,junta,10,6
1850,insular,10,6
1857,odor,10,6
2096,microscópio,10,6
2106,cisterna,10,6
2371,necrólise,10,6
1179,álgico,9,6
1417,tiroxina,9,6
1655,retalho,9,6
1726,polaridade,9,6
1942,piloro,9,6
2274,tuberculina,9,6
2368,vagal,9,6
1274,oculto,8,6
1290,hemiplegia,8,6
1598,coito,8,6
1870,térmico,8,6
1904,pasta,8,6
1914,fungo,8,6
1985,ectasia,8,6
2113,mórbido,8,6
2117,divertículo,8,6
2224,rouquidão,8,6
623,alter,7,6
722,uro,7,6
804,inervação,7,6
848,espiral,7,6
985,cervico,7,6
1047,retal,7,6
1224,angor,7,6
1297,íris,7,6
1494,demografia,7,6
1506,invertido,7,6
1524,túnica,7,6
1538,procidência,7,6
1548,pneumonite,7,6
1577,atributo,7,6
1701,basófilo,7,6
1869,aplasia,7,6
2032,erisipela,7,6
2114,estridor,7,6
2335,parassimpático,7,6
2355,papa,7,6
2758,pragmático,7,6
34,tutor,6,6
794,trajeto,6,6
830,sinergismo,6,6
1254,bioestatística,6,6
1294,urinar,6,6
1301,mácula,6,6
1317,caro,6,6
1454,insolúvel,6,6
1617,anticolinérgico,6,6
1790,invaginação,6,6
1874,muda,6,6
1883,interstício,6,6
1991,imersão,6,6
2065,asso,6,6
2123,ferimento,6,6
990,cárie,146,5
2411,ect,90,5
1846,aco,61,5
2414,histeria,55,5
1686,endometriose,41,5
1748,vacinar,41,5
1753,extroversão,33,5
2855,fobia,28,5
1312,catarata,27,5
2127,osteotomia,25,5
2353,glúten,24,5
834,emigração,23,5
1308,enucleação,21,5
2343,bcg,19,5
1071,infestação,18,5
1727,invólucro,18,5
1684,trofoblasto,17,5
1969,propedêutica,17,5
2097,catabolismo,17,5
2514,bid,17,5
1789,volvo,16,5
1841,caquexia,16,5
2177,falciforme,16,5
1558,comissura,15,5
2446,deontologia,15,5
2517,maníaco,15,5
2614,tetraplegia,15,5
1645,lambda,14,5
916,lepra,13,5
1491,vulva,13,5
2141,fisiatria,13,5
2171,garganta,13,5
2404,toxicologia,13,5
2601,bile,13,5
1251,agenesia,12,5
1718,hipercalcemia,12,5
2533,melancolia,12,5
878,mancha,11,5
1020,bacteriúria,11,5
1992,adenite,11,5
2053,viremia,11,5
2072,citólise,11,5
2198,trombólise,11,5
2419,atonia,11,5
168,fenomenologia,10,5
1126,transparente,10,5
1568,anúria,10,5
1821,ventosa,10,5
2305,bioética,10,5
461,apatia,9,5
744,ptose,9,5
1680,sacro,9,5
2108,recesso,9,5
2458,pessimismo,9,5
884,líquen,8,5
1005,fibroma,8,5
1008,transaminase,8,5
1256,vegetativo,8,5
1282,celíaco,8,5
1464,xeroftalmia,8,5
2069,abolição,8,5
2245,suor,8,5
2413,geriatria,8,5
2442,sonho,8,5
2739,catatonia,8,5
457,embotamento,7,5
869,melanina,7,5
1093,audiometria,7,5
1151,anexial,7,5
1342,clone,7,5
1348,riso,7,5
1378,sinovite,7,5
1443,articulado,7,5
1660,hepatopatia,7,5
1692,gonadotrofina,7,5
1713,espinha,7,5
1795,étnico,7,5
1813,polietileno,7,5
1832,vasodilatador,7,5
1840,fibrilação,7,5
1923,entérico,7,5
1987,esterilização,7,5
1997,psoas,7,5
2049,necro,7,5
2309,vago,7,5
2383,enfermidade,7,5
2500,induração,7,5
2593,gerontologia,7,5
2853,tonalidade,7,5
274,inócuo,6,5
1030,eosinófilo,6,5
1493,leo,6,5
1547,alvéolo,6,5
1627,tiragem,6,5
1736,holter,6,5
1805,glomérulo,6,5
1908,disforia,6,5
1943,irrigação,6,5
1981,turvo,6,5
2015,protozoário,6,5
2085,atlas,6,5
2095,apófise,6,5
2142,bisturi,6,5
2222,mímica,6,5
2253,priapismo,6,5
2255,desinfecção,6,5
2265,irradiar,6,5
2293,hiperestesia,6,5
2347,artralgia,6,5
2437,âmago,6,5
2529,nefrolitíase,6,5
2752,neutrófilo,6,5
1150,textura,5,5
1167,vacuolização,5,5
1473,bílis,5,5
1497,laxante,5,5
1521,praga,5,5
1661,eosina,5,5
1698,terminação,5,5
1731,autóctone,5,5
1765,lábil,5,5
1777,ablação,5,5
1844,assimilação,5,5
1938,esterno,5,5
1995,paratiróide,5,5
2062,imaturo,5,5
2140,deambular,5,5
2161,debilidade,5,5
2209,febrícula,5,5
2287,farmaco,5,5
2415,espirro,5,5
2495,hemo,5,5
2516,iminente,5,5
2763,amilase,5,5
1893,ópio,94,4
1725,dengue,54,4
1526,quilotórax,25,4
1861,acurácia,25,4
2575,pólipo,22,4
2010,sondagem,20,4
1501,instilação,17,4
1948,pílula,16,4
2555,tíbio,16,4
2831,oligo,14,4
519,papeira,12,4
1122,epitelização,11,4
1754,rickettsia,11,4
2395,polissonografia,11,4
2297,congênito,10,4
1324,efluxo,9,4
1427,ectopia,9,4
1475,colangiografia,9,4
1860,magreza,9,4
1929,ginecomastia,9,4
1975,vegetação,9,4
2217,gastrenterite,9,4
2307,ideologia,9,4
2602,cólera,9,4
914,vitiligo,8,4
1303,hemossiderina,8,4
1385,fermentação,8,4
1441,simpatia,8,4
1560,rafe,8,4
1583,ração,8,4
1884,hipercapnia,8,4
2119,ictus,8,4
2169,alcalóides,8,4
2329,fico,8,4
2727,nervosismo,8,4
670,compulsão,7,4
754,miastenia,7,4
770,volemia,7,4
1100,testa,7,4
1185,testemunha,7,4
1461,bolha,7,4
1562,fissura,7,4
1593,estomatite,7,4
1757,azotemia,7,4
1853,distimia,7,4
1858,nascida,7,4
1882,gasoso,7,4
1924,coto,7,4
1976,habitat,7,4
2256,quarentena,7,4
2654,asplenia,7,4
2715,fugaz,7,4
772,bradicinina,6,4
982,crepitação,6,4
1013,pápula,6,4
1299,óculo,6,4
1401,rego,6,4
1486,hialina,6,4
1510,glia,6,4
1586,flebite,6,4
1817,bola,6,4
1899,narcolepsia,6,4
1928,orquidectomia,6,4
2030,agorafobia,6,4
2216,lua,6,4
2268,ventre,6,4
2311,símbolo,6,4
2312,flagelo,6,4
2693,lapso,6,4
2711,exócrino,6,4
101,racionalização,5,4
236,refratário,5,4
582,saneamento,5,4
782,pirâmide,5,4
832,indiferente,5,4
922,impetigo,5,4
1129,reativo,5,4
1137,amargo,5,4
1215,flor,5,4
1345,poli,5,4
1367,estanque,5,4
1410,aversão,5,4
1438,grão,5,4
1498,reto,5,4
1527,hemotórax,5,4
1534,corrimento,5,4
1601,compressa,5,4
1603,hemoderivados,5,4
1664,endocárdio,5,4
1681,valgo,5,4
1705,circuncisão,5,4
1852,psicofarmacologia,5,4
2001,sinergia,5,4
2143,tampão,5,4
2147,tele,5,4
2163,gastropatia,5,4
2372,morbiliforme,5,4
2375,mitocôndria,5,4
2424,fricção,5,4
2505,bacteremia,5,4
2598,canto,5,4
2638,urodinâmica,5,4
2699,natriurese,5,4
2936,arteriosclerose,5,4
357,disritmia,4,4
445,irredutível,4,4
505,diátese,4,4
601,coco,4,4
664,dormência,4,4
876,malar,4,4
930,micose,4,4
1141,queixo,4,4
1177,padronizar,4,4
1182,onco,4,4
1201,fontanela,4,4
1379,osteíte,4,4
1652,parestesia,4,4
1716,lipossolúvel,4,4
1730,marfim,4,4
1752,primípara,4,4
1842,aspergilose,4,4
1890,temor,4,4
1983,facultativo,4,4
2002,coalescência,4,4
2042,colostro,4,4
2136,capela,4,4
2289,hipocalemia,4,4
2301,luteinizante,4,4
2337,pericárdio,4,4
2357,flatulência,4,4
2400,simbolismo,4,4
2427,transmissor,4,4
2434,refinar,4,4
2550,hiperpirexia,4,4
2570,mastóide,4,4
2631,ileocecal,4,4
2668,glote,4,4
2772,meninges,4,4
2948,cole,4,4
3001,spa,53,3
1579,glicocorticóide,39,3
2465,perfeccionismo,39,3
1843,raquitismo,33,3
1089,efusão,29,3
2390,abdome,24,3
2576,ob,24,3
1670,ira,23,3
2213,mastite,21,3
2016,víscera,20,3
577,bo,19,3
2344,pertussis,19,3
1596,anais,16,3
2207,glioma,14,3
2995,mif,14,3
2963,giro,13,3
736,botulismo,12,3
1368,filo,12,3
2532,hipocondria,12,3
2444,pródromo,11,3
2742,hidrâmnio,11,3
249,oma,10,3
2059,azoospermia,10,3
2013,apo,9,3
2504,hemorróidas,9,3
2539,sangria,9,3
477,discinesia,8,3
808,glúteo,8,3
1268,tensor,8,3
1432,cristalino,8,3
1685,omento,8,3
1855,mineralocorticóide,8,3
2254,tabu,8,3
2325,vertebrado,8,3
2480,linfa,8,3
2667,neuroléptico,8,3
795,ciatalgia,7,3
1180,castração,7,3
1435,cuba,7,3
1462,pênfigo,7,3
1666,venereologia,7,3
2078,mutante,7,3
2214,mamilo,7,3
2577,mioma,7,3
2726,insônia,7,3
918,pleurite,6,3
1166,sinusoidal,6,3
1818,eutanásia,6,3
2041,cólico,6,3
2068,aquiles,6,3
2128,espermatozóide,6,3
2374,plasmaférese,6,3
2528,agranulocitose,6,3
2540,supuração,6,3
2698,vasopressina,6,3
345,fecundação,5,3
753,paresia,5,3
897,foliculite,5,3
1145,tossir,5,3
1148,diu,5,3
1433,opaco,5,3
1742,ilíaco,5,3
1810,urografia,5,3
1854,virilizante,5,3
1959,pedúnculo,5,3
1998,reinfecção,5,3
2000,inato,5,3
2073,lordose,5,3
2138,fauna,5,3
2197,escavado,5,3
2228,pletismografia,5,3
2302,linfócito,5,3
2422,vento,5,3
2498,nulípara,5,3
2617,quadril,5,3
2630,homo,5,3
2923,fantasia,5,3
2962,perseveração,5,3
528,eletroencefalograma,4,3
822,bacteriostático,4,3
823,fungicida,4,3
872,xerose,4,3
1067,blefarite,4,3
1090,trivial,4,3
1213,labirinto,4,3
1231,mielinização,4,3
1358,miopia,4,3
1403,afetividade,4,3
1404,afe,4,3
1517,fonação,4,3
1533,heterólogo,4,3
1563,neoformação,4,3
1585,vhs,4,3
1599,ejaculação,4,3
1695,distocia,4,3
1706,escarificação,4,3
1744,osteosarcoma,4,3
1775,meato,4,3
1799,vasomotor,4,3
1951,bactericida,4,3
2105,orbicular,4,3
2122,similitude,4,3
2179,túbulo,4,3
2187,histo,4,3
2226,silhueta,4,3
2259,equimose,4,3
2298,broncoespasmo,4,3
2323,redox,4,3
2360,pepsina,4,3
2393,redundante,4,3
2453,celulose,4,3
2520,ionização,4,3
2552,mitose,4,3
2562,quilo,4,3
2596,infarto,4,3
2651,antraz,4,3
2706,ilusão,4,3
2729,cefaléia,4,3
2741,proctite,4,3
2753,emético,4,3
2817,segregação,4,3
2860,colóide,4,3
448,alucinação,3,3
640,radioativo,3,3
742,alo,3,3
919,livedo,3,3
931,eritrodermia,3,3
934,fono,3,3
1053,desmaio,3,3
1074,nevo,3,3
1075,angioma,3,3
1096,otalgia,3,3
1101,mitigar,3,3
1113,incoerente,3,3
1217,aero,3,3
1227,senescência,3,3
1260,pupila,3,3
1347,lito,3,3
1352,gengivite,3,3
1353,lisozima,3,3
1430,lente,3,3
1445,albuminúria,3,3
1453,sincronia,3,3
1460,fomento,3,3
1463,polimorfo,3,3
1542,afetivo,3,3
1550,lipotimia,3,3
1561,protrusão,3,3
1588,exsudação,3,3
1592,eritrócito,3,3
1618,cárdia,3,3
1625,cintilografia,3,3
1629,nebulização,3,3
1646,prostatite,3,3
1696,umbigo,3,3
1729,macaco,3,3
1745,acetábulo,3,3
1760,defervescência,3,3
1761,fraude,3,3
1873,senil,3,3
1878,colédoco,3,3
1900,bruxismo,3,3
1907,papaverina,3,3
1945,tato,3,3
1965,lassidão,3,3
1979,anasarca,3,3
2006,linfangite,3,3
2026,carcino,3,3
2044,acalmia,3,3
2058,epididimite,3,3
2094,sinapse,3,3
2107,lóbulo,3,3
2130,hipovolemia,3,3
2159,fibroelastose,3,3
2172,intercorrente,3,3
2195,bico,3,3
2223,infiltrar,3,3
2234,sapinho,3,3
2240,gelatina,3,3
2251,diarréia,3,3
2266,primigesta,3,3
2308,sigmoidoscopia,3,3
2346,estoma,3,3
2359,acidez,3,3
2362,esgotar,3,3
2385,gira,3,3
2408,refrigeração,3,3
2426,ade,3,3
2439,nosologia,3,3
2460,meno,3,3
2475,palmo,3,3
2492,promiscuidade,3,3
2499,ampola,3,3
2507,coarctação,3,3
2513,metacarpo,3,3
2551,inodoro,3,3
2560,penta,3,3
2567,avulsão,3,3
2571,hemostasia,3,3
2582,pústula,3,3
2585,sepsia,3,3
2586,tesoura,3,3
2607,abater,3,3
2615,silêncio,3,3
2623,enterite,3,3
2626,ecologia,3,3
2656,hemocromatose,3,3
2677,estufa,3,3
2688,freio,3,3
2691,receituário,3,3
2694,cistometria,3,3
2724,verter,3,3
2751,pelúcido,3,3
2768,manteiga,3,3
2781,gestual,3,3
2800,isquio,3,3
2823,narcisismo,3,3
3039,valência,3,3
2381,climatério,25,2
1564,fascículo,19,2
2641,talassemia,17,2
2635,sacral,16,2
2652,peste,16,2
1269,mola,14,2
1961,torcicolo,14,2
2994,entorse,12,2
1778,rino,11,2
2689,lanceta,11,2
2736,amigdalectomia,11,2
1380,micra,10,2
2279,exoftalmia,10,2
887,pitiríase,9,2
1917,safena,9,2
2211,osteoma,9,2
2285,lágrima,9,2
2606,metrorragia,9,2
626,eta,8,2
2021,quimioterápico,8,2
2428,parasitemia,8,2
2872,anovulação,8,2
1295,episiotomia,7,2
1405,solidificação,7,2
1633,teto,7,2
1986,tromboflebite,7,2
2218,potável,7,2
2410,acatisia,7,2
2642,globina,7,2
2692,agiria,7,2
2783,comicial,7,2
1590,ppd,6,2
2350,seda,6,2
2358,gema,6,2
2537,neurose,6,2
2707,cardite,6,2
2796,repressão,6,2
2836,neurite,6,2
2863,eletrônica,6,2
3026,emotivo,6,2
970,carpo,5,2
1555,fórnix,5,2
1735,deci,5,2
1762,tendinite,5,2
1894,mescalina,5,2
2110,epicôndilo,5,2
2314,larva,5,2
2448,nascituro,5,2
2618,sugar,5,2
2655,polio,5,2
2705,altruísmo,5,2
2976,aulo,5,2
450,alienação,4,2
790,propulsão,4,2
888,versicolor,4,2
915,hanseníase,4,2
1341,virulento,4,2
1658,acrogeria,4,2
1690,mesênquima,4,2
1827,introspeção,4,2
1835,transmigração,4,2
1973,fumigação,4,2
2055,utrículo,4,2
2056,deferente,4,2
2100,afluxo,4,2
2132,espéculo,4,2
2160,glicosúria,4,2
2196,fluorose,4,2
2237,simpatectomia,4,2
2330,orto,4,2
2431,crio,4,2
2447,abortar,4,2
2452,amido,4,2
2455,vapor,4,2
2478,venografia,4,2
2506,bicúspide,4,2
2531,hipnose,4,2
2685,hímen,4,2
2695,miosina,4,2
2725,genitália,4,2
2728,constipação,4,2
2774,lúdico,4,2
2799,cistoscopia,4,2
2907,pareado,4,2
2915,pragmatismo,4,2
2922,úvula,4,2
2951,mielografia,4,2
3046,timectomia,4,2
363,artrose,3,2
875,melanose,3,2
879,jugal,3,2
1212,cóclea,3,2
1266,nicho,3,2
1272,esteato,3,2
1310,esclerótica,3,2
1422,ambliopia,3,2
1426,polar,3,2
1455,cubo,3,2
1479,ímpeto,3,2
1502,septado,3,2
1557,defecação,3,2
1575,uremia,3,2
1657,colagenose,3,2
1679,varo,3,2
1741,locomotor,3,2
1749,escopo,3,2
1815,corrosão,3,2
1824,batel,3,2
1909,miose,3,2
1915,antiemético,3,2
1937,opérculo,3,2
1971,zigomático,3,2
1996,ovino,3,2
2031,ânsia,3,2
2137,melano,3,2
2144,detergente,3,2
2229,sístole,3,2
2238,osteomalacia,3,2
2244,anorgasmia,3,2
2262,língula,3,2
2299,contratura,3,2
2326,plasmódio,3,2
2341,toxóide,3,2
2351,mucosite,3,2
2352,veicular,3,2
2365,hormônio,3,2
2369,inotropismo,3,2
2392,micróglia,3,2
2394,solvente,3,2
2396,acalásia,3,2
2403,oligofrenia,3,2
2407,adsorção,3,2
2420,soprar,3,2
2432,intercalar,3,2
2433,noma,3,2
2440,anergia,3,2
2459,adipo,3,2
2489,mastalgia,3,2
2526,tarso,3,2
2543,apogeu,3,2
2569,magno,3,2
2583,crosta,3,2
2584,supurativo,3,2
2587,micologia,3,2
2595,genu,3,2
2625,bienal,3,2
2639,salmonelose,3,2
2653,tifo,3,2
2670,astrágalo,3,2
2717,evanescente,3,2
2738,trimensal,3,2
2762,renitência,3,2
2767,goma,3,2
2775,garra,3,2
2795,introversão,3,2
2802,ferver,3,2
2856,xantogranuloma,3,2
2924,hálux,3,2
2926,hipertireoidismo,3,2
2932,anelar,3,2
2971,voracidade,3,2
3008,meningo,3,2
3035,variz,3,2
3040,sanidade,3,2
3112,agramatismo,3,2
73,franja,2,2
259,mosqueado,2,2
313,cânula,2,2
456,negativismo,2,2
458,alogia,2,2
580,decano,2,2
734,glicerina,2,2
788,retrocesso,2,2
806,pudendo,2,2
814,ápice,2,2
820,acupuntura,2,2
828,recidivar,2,2
907,monas,2,2
960,dextro,2,2
962,odontalgia,2,2
1003,saponificação,2,2
1006,leiomioma,2,2
1085,fétido,2,2
1123,fascial,2,2
1160,acolia,2,2
1219,incisura,2,2
1239,amálgama,2,2
1281,yin,2,2
1305,pigmento,2,2
1344,dogma,2,2
1357,astigmatismo,2,2
1369,endotoxina,2,2
1388,gelose,2,2
1415,alcalino,2,2
1416,bífido,2,2
1428,aniridia,2,2
1434,lamela,2,2
1447,inércia,2,2
1488,tomógrafo,2,2
1505,vara,2,2
1512,lázaro,2,2
1514,contundente,2,2
1519,têxtil,2,2
1523,tetralogia,2,2
1535,salpingo,2,2
1572,enterostomia,2,2
1574,arteriopatia,2,2
1591,ferroso,2,2
1594,dentina,2,2
1608,poplíteo,2,2
1614,evaginação,2,2
1636,ala,2,2
1647,leporino,2,2
1663,extrusão,2,2
1668,alojar,2,2
1732,mialgia,2,2
1738,estagnação,2,2
1739,hiperemia,2,2
1764,hamster,2,2
1772,morfo,2,2
1801,tetra,2,2
1812,pielografia,2,2
1826,farmacoepidemiologia,2,2
1834,prostaciclinas,2,2
1838,gênese,2,2
1863,telangiectasia,2,2
1879,colostomia,2,2
1886,enurese,2,2
1891,api,2,2
1897,butírico,2,2
1901,átomo,2,2
1921,perfundir,2,2
1974,dessecação,2,2
1978,virgem,2,2
1982,diplococos,2,2
1999,macrófago,2,2
2014,nanismo,2,2
2022,oblíquo,2,2
2050,bacilífero,2,2
2054,retinite,2,2
2086,artropatia,2,2
2091,hióide,2,2
2109,rostro,2,2
2112,mito,2,2
2115,pericardiocentese,2,2
2120,sinistralidade,2,2
2126,bimestral,2,2
2135,auge,2,2
2139,raia,2,2
2150,isco,2,2
2154,simpósio,2,2
2165,salubridade,2,2
2175,atração,2,2
2186,onfalite,2,2
2190,filiforme,2,2
2199,uroquinase,2,2
2200,anão,2,2
2219,caldo,2,2
2235,agnosia,2,2
2243,trismo,2,2
2260,macicez,2,2
2261,mucolítico,2,2
2263,hemolisina,2,2
2273,perene,2,2
2275,coaptação,2,2
2276,micobactéria,2,2
2286,cio,2,2
2288,etmóide,2,2
2294,termografia,2,2
2306,pedi,2,2
2313,sifão,2,2
2319,estilete,2,2
2320,hibernação,2,2
2322,lama,2,2
2327,quitina,2,2
2345,lago,2,2
2356,peristaltismo,2,2
2377,biótipo,2,2
2391,hélice,2,2
2409,pineal,2,2
2425,flacidez,2,2
2449,zigoto,2,2
2462,gago,2,2
2469,somatotropina,2,2
2473,fibroadenoma,2,2
2483,anaplasia,2,2
2487,termas,2,2
2493,assistia,2,2
2501,incoagulável,2,2
2511,mato,2,2
2521,entero,2,2
2541,esponja,2,2
2553,oxi,2,2
2563,diapasão,2,2
2565,cáustico,2,2
2578,menorragia,2,2
2590,bacteriologia,2,2
2592,estetoscópio,2,2
2609,coriza,2,2
2613,mucopurulento,2,2
2620,vulto,2,2
2621,fluidez,2,2
2643,agro,2,2
2681,pano,2,2
2683,pudor,2,2
2690,púbis,2,2
2701,repercutir,2,2
2703,tio,2,2
2708,enantema,2,2
2716,coróide,2,2
2718,osteólise,2,2
2719,quintal,2,2
2720,emaciação,2,2
2721,iluminismo,2,2
2733,broncopneumonia,2,2
2734,epiglote,2,2
2735,fimose,2,2
2755,tortura,2,2
2761,aerocolia,2,2
2773,primata,2,2
2789,globulina,2,2
2826,omite,2,2
2828,gamaglobulina,2,2
2845,masoquismo,2,2
2848,incoerência,2,2
2882,irrupção,2,2
2887,bronze,2,2
2889,fisionomia,2,2
2890,intelecto,2,2
2897,radiobiologia,2,2
2909,tetania,2,2
2912,zoologia,2,2
2920,transudação,2,2
2965,mutilação,2,2
3025,indigestão,2,2
3031,pulsação,2,2
3044,aposição,2,2
3051,insano,2,2
3054,obtuso,2,2
3086,hidatidose,57,1
784,isquiático,41,1
2629,laguna,30,1
2564,laparostomia,24,1
3124,coréia,24,1
2657,agonia,22,1
2927,hipotireoidismo,22,1
3088,unciforme,22,1
1607,percutâneo,17,1
2862,vício,17,1
3047,insanidade,17,1
1530,carcinossarcoma,15,1
2956,plaqueta,14,1
2004,hidatiforme,13,1
2468,criptorquidia,13,1
2523,uricemia,13,1
2574,menacme,13,1
1209,estribo,11,1
2479,blastoma,11,1
2925,oo,11,1
3122,eso,11,1
2376,eo,10,1
2760,rânula,10,1
2628,algália,9,1
2846,parafrenia,9,1
3024,mecônio,9,1
1651,incisivo,8,1
2849,tonicidade,8,1
2911,cuneiforme,8,1
1436,eto,7,1
1771,fonologia,7,1
2807,sanatório,7,1
3099,oci,7,1
1955,psicocirurgia,6,1
2174,murino,6,1
2387,esplênico,6,1
2616,banha,6,1
2659,seminoma,6,1
3068,calcâneo,6,1
1296,úvea,5,1
1431,lio,5,1
1922,estafilococo,5,1
2418,bochecha,5,1
2644,bursite,5,1
2804,miasma,5,1
2833,cardiomegalia,5,1
2843,pedofilia,5,1
2891,urolitíase,5,1
2892,urease,5,1
3015,proprioceptivo,5,1
3056,alienista,5,1
3085,babar,5,1
816,embalsamamento,4,1
2090,ocre,4,1
2416,sobrancelha,4,1
2634,jubilação,4,1
2646,litopédio,4,1
2658,estertor,4,1
2837,psique,4,1
3064,hemofilia,4,1
3075,agalactia,4,1
3078,proctologia,4,1
