id,word,freq,doc_freq
3079,marginally,199,141
2442,exceeded,192,141
8526,normally,177,141
2209,kept,169,141
6776,surprising,154,141
3777,venous,2172,140
1369,arthritis,904,140
2888,chain,441,140
4778,user,410,140
3819,aid,389,140
2186,relationship,310,140
8019,twofold,235,140
1950,timely,205,140
7195,responded,204,140
3862,title,200,140
2257,emphasis,183,140
676,reliably,181,140
1396,expectancy,828,139
8359,lipid,479,139
1806,consultations,464,139
9285,city,424,139
1615,rules,379,139
743,cited,302,139
2827,overlap,224,139
3270,theory,223,139
4760,protect,217,139
3707,replaced,196,139
5372,aspect,174,139
3570,concurrent,435,138
1034,pairs,405,138
2221,utility,387,138
4490,physiological,317,138
1510,mode,291,138
4966,pooling,255,138
1562,assignment,238,138
3889,q,227,138
8263,special,201,138
3237,readily,182,138
2203,contrary,164,138
4726,alternatively,154,138
7760,incremental,656,137
6110,respondents,589,137
3264,east,434,137
5468,parity,406,137
1420,agent,313,137
7846,calls,307,137
7501,computerised,262,137
6685,center,244,137
2662,costly,226,137
262,elements,225,137
271,away,225,137
3868,undergone,220,137
3982,lastly,204,137
1337,draw,186,137
555,interested,165,137
5009,virtually,160,137
4173,notable,158,137
2974,analysing,156,137
4753,dementia,2096,136
5427,preterm,1633,136
8609,journals,1248,136
6170,falls,1105,136
4395,hormone,798,136
3285,nice,619,136
288,teams,479,136
2728,angina,463,136
3186,label,439,136
2527,withdrawal,361,136
1555,window,296,136
4688,confounder,287,136
8600,progressive,274,136
2295,damage,237,136
1052,judgment,226,136
7522,instructions,217,136
7286,obtaining,203,136
4136,phenomenon,193,136
1216,markedly,185,136
2051,accompanied,181,136
3180,clarify,166,136
2639,controversial,156,136
1985,feedback,584,135
4502,fifths,353,135
7845,contacts,301,135
4587,illnesses,252,135
464,lived,230,135
1158,conference,218,135
2841,initiatives,212,135
7541,unexpected,189,135
2404,maintaining,176,135
4415,corresponds,175,135
2835,exploring,171,135
2555,ensured,165,135
7353,vitamin,2477,134
5304,haemoglobin,689,134
2195,satisfaction,623,134
3843,recovery,574,134
298,discharged,439,134
6683,institutions,372,134
2696,mid,366,134
2711,employment,364,134
2933,approached,204,134
1269,efficient,203,134
1204,inspection,186,134
2146,counted,184,134
6233,put,179,134
3318,absent,178,134
3931,thirty,177,134
3278,prepared,176,134
364,anonymised,175,134
3586,translate,169,134
4407,compares,148,134
6647,aspirin,845,133
1695,surrogate,473,133
3465,attendance,359,133
2928,inconclusive,272,133
7977,determinants,242,133
3749,cent,188,133
1129,tendency,170,133
1106,dividing,163,133
1566,serve,158,133
2670,devices,566,132
4097,filled,396,132
3127,untreated,328,132
1476,wanted,253,132
3559,strata,250,132
4901,hypotheses,200,132
2673,crucial,177,132
3038,informative,170,132
4962,conducting,152,132
5467,neonatal,1971,131
4430,statins,959,131
4250,centile,552,131
9188,generic,463,131
492,west,335,131
2553,teaching,293,131
2518,pathology,276,131
2669,pharmacological,275,131
2047,complexity,197,131
1472,soon,185,131
4708,opportunities,174,131
7651,inability,167,131
3421,rely,163,131
4267,arise,159,131
6160,fairly,158,131
3758,operation,348,130
1809,gains,303,130
2757,modifiable,289,130
3354,referrals,254,130
5515,medicines,240,130
5381,overlapping,236,130
4441,discrepancy,202,130
5636,easy,181,130
3327,recruit,178,130
1162,update,171,130
7770,albeit,151,130
423,occupational,534,129
14,london,478,129
4941,citations,323,129
4975,univariate,234,129
3484,implementing,221,129
2509,meetings,217,129
8530,humans,216,129
5169,sampled,212,129
256,designated,183,129
5717,approximate,164,129
3965,introduce,159,129
6214,tobacco,744,128
5233,lipoprotein,703,128
4342,instruments,346,128
3069,peak,314,128
7267,want,262,128
3967,historical,248,128
965,habits,231,128
3695,raw,216,128
1624,marginal,209,128
3247,extensively,172,128
8187,promising,166,128
4197,causing,164,128
5433,recognise,163,128
1235,medians,156,128
4578,becoming,156,128
3112,obvious,155,128
878,opposite,153,128
7178,interestingly,151,128
6092,scheme,622,127
2759,diastolic,609,127
6168,organ,538,127
3245,northern,400,127
6196,african,328,127
311,facility,253,127
1003,ago,179,127
3392,replicated,177,127
4511,fisher,166,127
5385,counselling,488,126
4261,acquired,411,126
8255,psychosocial,327,126
32,audit,322,126
7035,de,234,126
4520,input,221,126
308,lasting,220,126
6979,validate,201,126
6259,supplemented,186,126
1676,fulfilled,175,126
3800,healthier,172,126
3789,overestimated,161,126
2729,atrial,1548,125
1586,arterial,671,125
3286,materials,389,125
861,domain,350,125
2899,immune,288,125
2550,complication,279,125
5103,task,246,125
544,worst,216,125
4952,manager,180,125
465,ran,173,125
5843,lives,172,125
5409,essentially,153,125
3660,underpowered,145,125
6228,unfortunately,143,125
2730,fibrillation,1529,124
5539,sharing,480,124
2083,scenarios,387,124
10417,said,326,124
3091,asymptomatic,297,124
2854,avoiding,166,124
3384,implies,142,124
4158,imply,140,124
5493,danish,608,123
6750,abdominal,592,123
2999,u,260,123
5260,inter,222,123
2353,delivering,208,123
4951,drop,202,123
2320,feasibility,200,123
3588,threatening,192,123
7628,served,188,123
2015,document,180,123
3553,directed,171,123
7352,calcium,1433,122
2923,transfer,539,122
912,organisations,433,122
4340,attack,388,122
505,equation,329,122
490,initiative,281,122
3686,aggregate,246,122
2370,goals,231,122
8780,reading,222,122
6411,inception,200,122
3728,production,189,122
3288,discuss,186,122
1884,preparation,185,122
6594,amounts,168,122
1189,looking,162,122
4958,arising,159,122
4608,uniform,156,122
1043,format,154,122
7974,suggestion,153,122
6404,ninth,127,122
345,haemorrhage,851,121
7720,labour,848,121
3628,elective,707,121
3779,deep,664,121
1205,forest,262,121
7142,hard,238,121
969,prisma,166,121
2762,residuals,160,121
642,weakness,155,121
8185,reasonably,146,121
7931,existence,145,121
7231,ideally,137,121
5482,congenital,861,120
2398,lesions,728,120
4700,injuries,723,120
741,urgent,310,120
5628,canadian,294,120
4274,complicated,266,120
4996,researcher,248,120
5063,agencies,198,120
2455,willing,189,120
1725,noticeable,164,120
10405,overestimate,160,120
2169,overestimation,158,120
5272,confounded,151,120
4034,closer,146,120
1940,medicare,959,119
7397,red,731,119
6946,distress,561,119
4206,sudden,524,119
2377,muscle,495,119
377,trust,395,119
2102,pay,391,119
6154,asia,364,119
5875,comorbid,288,119
6806,expectations,231,119
1604,weighting,206,119
1239,consuming,201,119
5449,mandatory,197,119
2894,quantity,178,119
4903,roughly,156,119
7967,antenatal,707,118
1978,learning,295,118
1911,zealand,264,118
108,organised,240,118
4420,exclusive,231,118
4664,analyzed,223,118
1091,correlations,198,118
1877,specialists,188,118
2254,degrees,164,118
6870,justified,156,118
3766,influencing,144,118
3235,translated,142,118
3841,continues,133,118
3602,confirms,127,118
5231,hiv,1623,117
2861,blockers,1413,117
3798,thrombosis,1183,117
6207,perinatal,785,117
752,documents,316,117
3590,demand,260,117
4102,algorithms,260,117
2674,contemporary,242,117
557,alongside,210,117
3854,expanded,168,117
2955,actively,158,117
4448,raising,148,117
4106,dealt,137,117
5286,argue,134,117
1360,tumour,564,116
5475,supplement,397,116
3528,abnormalities,357,116
4580,culture,338,116
2345,automated,299,116
4864,authorities,294,116
6084,epidemic,280,116
404,submitted,269,116
4135,severely,223,116
5135,letter,213,116
4219,spread,212,116
892,globally,169,116
6080,promoting,164,116
3625,toward,158,116
8605,reassuring,144,116
4444,classify,137,116
2812,minimised,134,116
4014,consists,128,116
4234,asthma,857,115
5273,foods,648,115
1285,fasting,634,115
851,inconsistency,354,115
1729,schedule,285,115
2026,leave,257,115
1700,losses,238,115
942,lay,204,115
8260,council,200,115
8288,imbalance,189,115
933,properties,176,115
6187,slow,160,115
1699,corresponded,136,115
13635,ci,786,114
2452,waiting,549,114
1970,session,301,114
1773,australian,288,114
8868,emotional,277,114
2256,tailored,212,114
5466,categorized,197,114
5476,recognition,172,114
363,supplied,162,114
4189,suboptimal,158,114
4549,unbiased,151,114
7358,asking,148,114
2942,overview,146,114
2034,concealed,143,114
5140,certainly,136,114
2266,postoperative,746,113
9240,cycle,494,113
6855,smoked,360,113
5217,formula,349,113
5907,iv,271,113
9006,efficiency,228,113
3334,denominator,206,113
11477,correctly,186,113
2882,carrying,167,113
1330,omitted,142,113
3942,reviewing,141,113
5319,parent,367,112
7092,dutch,330,112
4244,communities,303,112
2092,notes,293,112
3361,views,268,112
3487,acceptability,257,112
1232,cultural,203,112
9869,perception,168,112
2801,tried,149,112
4572,strict,148,112
8306,feature,147,112
4175,recommends,129,112
3104,raises,125,112
2656,deprived,807,111
3029,assay,530,111
1812,sub,475,111
1371,france,295,111
4804,therapies,279,111
2964,files,198,111
7505,blocks,184,111
8784,graded,176,111
6167,sense,165,111
6887,continuously,150,111
5416,eventually,140,111
6759,illustrate,124,111
5878,comprises,119,111
4565,homes,562,110
9056,matter,555,110
6208,obstetric,529,110
4542,smoker,333,110
1382,retention,258,110
6109,principles,200,110
2709,postal,166,110
8396,averaged,160,110
4528,removing,159,110
3115,ruled,150,110
4454,worth,144,110
527,plotted,133,110
2717,extract,132,110
4815,differently,131,110
3184,antibiotic,1904,109
3703,indices,228,109
5933,certificates,196,109
2043,feel,182,109
216,explaining,136,109
3561,entering,132,109
7261,unaware,128,109
2321,surgeons,782,108
3077,fever,459,108
1904,specialties,392,108
5736,commercial,380,108
1794,worked,264,108
2024,advance,249,108
954,adoption,241,108
3646,newer,223,108
728,delays,214,108
2520,withdrew,167,108
9413,doubled,156,108
1532,theoretical,155,108
2172,uncommon,155,108
392,dropped,153,108
792,introducing,149,108
4217,picture,148,108
3328,covariance,144,108
5901,links,138,108
3776,warrant,118,108
3457,cervical,2238,107
5485,ultrasound,583,107
5199,africa,555,107
10804,dual,537,107
4526,networks,364,107
6634,congestive,353,107
8307,wellbeing,347,107
85,bed,308,107
6553,reactions,296,107
2526,appointment,240,107
10543,interviewed,234,107
1448,probable,226,107
5724,internet,219,107
1906,faster,169,107
10303,apparently,153,107
3991,decide,140,107
4576,nonetheless,137,107
5358,multiplied,134,107
3616,moved,132,107
2219,outlined,131,107
7140,formed,131,107
6641,fracture,2343,106
129,rehabilitation,841,106
7407,walking,601,106
6839,cigarettes,511,106
2961,invitation,347,106
1780,paediatric,337,106
6682,standardized,291,106
6273,egger,281,106
9041,stopping,279,106
1657,discontinued,243,106
1790,senior,215,106
1268,assist,187,106
472,aggregated,171,106
2258,stability,169,106
2145,went,162,106
6874,mutually,156,106
2603,detrimental,147,106
3594,enter,135,106
3797,skewed,131,106
2818,becomes,124,106
5924,covers,124,106
8689,correspond,120,106
6643,antidepressants,1179,105
995,adolescents,565,105
412,intravenous,490,105
6064,aids,419,105
2664,ageing,388,105
4613,relationships,229,105
5089,aggressive,229,105
2286,excessive,212,105
5983,hierarchical,200,105
7829,statistician,143,105
2003,shortly,131,105
2489,choosing,127,105
6567,creatinine,540,104
4018,oxygen,423,104
1879,phone,397,104
2917,parental,387,104
6069,nutritional,350,104
5134,assisted,345,104
3547,closed,244,104
3108,susceptibility,188,104
2460,interim,158,104
481,minus,152,104
6565,frequencies,146,104
9387,built,143,104
1201,noticeably,141,104
3333,occasions,137,104
3338,offset,134,104
783,helpful,131,104
2660,behind,120,104
346,cerebral,868,103
5424,recurrence,775,103
2621,operative,445,103
5938,water,314,103
4932,steroidal,277,103
5627,ranked,265,103
3744,dying,258,103
7709,contamination,210,103
7546,dropout,204,103
1728,favoured,185,103
10811,critically,182,103
146,nearest,181,103
6871,fill,177,103
8122,locations,174,103
273,postcode,161,103
1520,chart,148,103
2852,encouraging,136,103
8552,acknowledged,129,103
2620,insight,118,103
2567,emphasise,113,103
686,transmission,622,102
2892,viral,486,102
4650,households,409,102
5313,subtypes,319,102
3246,ireland,297,102
1778,tertiary,258,102
8783,subjects,241,102
6218,assistance,232,102
1344,modifying,229,102
1283,regulation,207,102
6727,anatomical,207,102
294,transferred,205,102
4449,applicability,185,102
8615,satisfied,175,102
1089,paired,165,102
3406,motivated,139,102
2953,separated,137,102
395,lasted,136,102
2807,move,136,102
4866,internationally,135,102
5324,negligible,117,102
1897,questioned,113,102
5125,temperature,710,101
5200,china,575,101
5190,vegetables,434,101
847,eating,376,101
5498,reproductive,266,101
7607,definite,227,101
3002,manufacturer,226,101
5700,sector,223,101
3418,guided,185,101
3687,yearly,175,101
3276,versions,165,101
4149,weaker,163,101
3986,representation,154,101
1783,permanent,153,101
7118,functions,152,101
3957,expertise,147,101
3161,studying,145,101
3142,compatible,144,101
4115,narrow,140,101
4805,emerged,137,101
2157,generating,127,101
3073,windows,127,101
4198,contributes,122,101
3796,powerful,120,101
3209,ambulatory,472,100
4007,ventricular,398,100
5355,icd,327,100
4498,resolution,301,100
725,finland,291,100
7902,baby,283,100
2519,isolated,241,100
3860,modern,205,100
3481,laboratories,178,100
611,declining,169,100
1843,documentation,158,100
1410,fail,155,100
16029,frame,150,100
1838,enabling,123,100
4180,tackle,115,100
2857,angiotensin,1166,99
9780,sleep,1143,99
3795,fractures,1102,99
5170,urine,706,99
5995,trimester,650,99
6826,smoke,513,99
7942,incentives,470,99
4769,tomography,399,99
3577,infected,370,99
5652,depth,299,99
3355,letters,272,99
612,falling,243,99
6427,parameter,186,99
2333,recruiting,149,99
9025,quickly,147,99
2879,predicts,137,99
1556,closest,125,99
9222,comes,121,99
3229,hold,120,99
1753,insights,115,99
3067,feeding,592,98
3197,bacterial,522,98
9904,lag,440,98
10533,fluid,427,98
2449,biomarkers,337,98
5581,pharmaceutical,324,98
8581,structural,289,98
1489,pharmacy,228,98
1064,personnel,189,98
3429,offering,189,98
5827,analytic,163,98
7752,ineligible,162,98
3271,determination,140,98
5127,parametric,135,98
6148,negatively,122,98
5692,summarise,112,98
2181,creating,109,98
1145,knee,1343,97
9608,babies,599,97
1384,discontinuation,484,97
5397,adulthood,383,97
4724,supplemental,374,97
788,mechanical,360,97
2858,converting,322,97
2245,magnetic,314,97
5968,distance,300,97
1974,sections,247,97
5560,claim,233,97
4279,dispensed,231,97
1170,japan,217,97
11112,survived,197,97
6711,equipment,183,97
5423,rose,178,97
7442,diversity,178,97
4828,actions,145,97
4521,helped,134,97
1672,retrospectively,117,97
5494,persist,111,97
4976,construct,110,97
8584,medications,315,96
2165,supportive,230,96
1958,email,229,96
7940,perceptions,210,96
6781,ask,164,96
8874,worsening,162,96
3649,alternatives,151,96
2190,similarity,141,96
4436,stringent,141,96
2056,sign,140,96
7555,refused,137,96
2755,stratifying,129,96
2350,element,127,96
3093,kind,126,96
1828,completing,125,96
4915,lesser,111,96
6166,depressive,469,95
6106,transition,382,95
10084,bypass,352,95
4991,multidisciplinary,341,95
3153,acting,326,95
2164,serving,258,95
1517,ie,241,95
4232,fear,223,95
1400,durations,218,95
5225,shape,218,95
5561,promotion,193,95
4787,names,184,95
3600,italy,165,95
6291,split,159,95
7828,explanatory,157,95
5638,descriptions,148,95
10150,threefold,136,95
4336,inferences,135,95
2610,advances,116,95
3969,remove,115,95
4630,permit,115,95
4851,indirectly,113,95
8013,fifthly,103,95
5312,colorectal,1636,94
3498,clusters,565,94
3717,sequential,542,94
2947,norway,348,94
7478,consort,301,94
251,ward,295,94
5541,companies,274,94
2592,minimally,260,94
4615,law,228,94
9370,attitudes,225,94
1944,digital,218,94
2688,cardiology,209,94
4713,impacts,209,94
9751,bottom,200,94
10100,resident,187,94
8716,checks,183,94
2512,institution,179,94
10385,masked,175,94
1222,asymmetry,170,94
2678,discussions,168,94
5787,engage,143,94
11357,offs,143,94
8115,physically,141,94
5248,materially,137,94
2031,dedicated,135,94
7321,truly,127,94
366,identifier,107,94
3166,vaccination,2223,93
3702,charlson,293,93
5913,singleton,259,93
2246,resonance,245,93
10320,stepwise,193,93
2499,cubic,171,93
6763,abstracted,170,93
1508,visited,160,93
4733,lines,152,93
5552,popular,147,93
4698,someone,138,93
2956,consented,135,93
6053,moving,122,93
3767,undertake,119,93
2823,relates,111,93
4343,assumes,109,93
4335,debated,101,93
4416,supplementation,1014,92
2746,inequalities,883,92
6825,discrimination,584,92
4668,partner,390,92
3540,processed,325,92
463,output,258,92
8589,suggestive,212,92
286,specialised,186,92
4803,student,174,92
2152,ordered,171,92
605,unspecified,158,92
8354,responsibility,153,92
3684,fields,152,92
3716,hypothetical,151,92
5506,metabolism,149,92
8182,motivation,146,92
5669,identity,143,92
2454,detectable,140,92
9852,yielding,125,92
11413,labelled,120,92
563,consulted,117,92
4111,fashion,116,92
9338,checking,110,92
2586,permitted,107,92
6266,multiplying,105,92
6449,forty,96,92
4110,unexposed,354,91
1303,expenditure,288,91
1088,crossover,281,91
4383,k,257,91
2922,barrier,219,91
4946,interests,199,91
1468,interventional,198,91
2745,inversely,174,91
6057,uncontrolled,159,91
1956,voluntary,151,91
2192,portion,151,91
9684,counter,140,91
7045,instructed,133,91
9718,mann,118,91
4776,differentiate,112,91
4960,dealing,106,91
3634,embolism,691,90
4568,relief,356,90
8003,malignancy,324,90
3036,gene,321,90
3146,tolerance,307,90
5172,j,233,90
7067,preventable,200,90
3621,superiority,189,90
5188,rich,188,90
441,regressions,144,90
4174,exceptions,135,90
9066,surrounding,135,90
6672,complementary,133,90
4557,uncertainties,132,90
7954,ineffective,130,90
2954,stored,125,90
2495,exploration,117,90
8647,whenever,117,90
9719,whitney,117,90
1345,advocated,116,90
5488,etc,115,90
5656,manually,110,90
8657,realistic,110,90
3385,extending,105,90
2392,eliminate,104,90
899,osteoarthritis,1097,89
7047,percutaneous,515,89
6557,circumference,491,89
1600,reactive,438,89
9553,ultrasonography,371,89
6200,verbal,230,89
2128,residential,204,89
4386,withdrawn,150,89
3523,official,136,89
3981,diminished,123,89
9876,longest,117,89
5163,hundred,113,89
6342,induce,104,89
4041,collecting,101,89
4371,drinking,622,88
3747,operations,315,88
5589,programs,292,88
9304,chinese,258,88
8072,procedural,240,88
4678,pearson,121,88
3179,justify,119,88
2565,constraints,116,88
5437,presumably,114,88
734,strengthened,111,88
6455,accompanying,106,88
1731,extrapolated,102,88
4623,suicide,1524,87
1368,rheumatoid,757,87
4019,ventilation,615,87
3742,night,376,87
7510,st,362,87
3654,leg,335,87
1733,marketing,306,87
4954,analogue,277,87
6474,mood,265,87
6289,se,220,87
11906,checklist,184,87
6012,fetus,165,87
7528,ordinal,149,87
2393,dynamic,142,87
12615,told,141,87
2432,grading,125,87
8120,clustered,114,87
6116,answers,113,87
2803,confident,102,87
4302,prostate,1480,86
6635,bowel,755,86
3039,virus,715,86
5189,fruit,649,86
4752,vaginal,617,86
1177,students,446,86
410,scan,383,86
2481,multilevel,252,86
8851,mobility,230,86
2005,space,208,86
5030,certainty,204,86
6520,appropriateness,164,86
4122,stratum,162,86
2653,certificate,147,86
848,favouring,136,86
4314,medically,134,86
5368,emigration,127,86
571,addressing,126,86
361,sparse,119,86
4584,prompt,119,86
359,confined,111,86
3813,failing,106,86
4646,keep,105,86
1697,appears,102,86
5151,interesting,102,86
349,refers,99,86
3811,minimising,97,86
7750,injection,505,85
2997,deficiency,340,85
263,fast,292,85
2378,strengthening,221,85
6853,receiver,219,85
3815,chemical,194,85
14057,say,191,85
8202,attained,178,85
7098,appraisal,169,85
8150,house,161,85
10036,dichotomised,133,85
6980,dimensions,127,85
2689,bodies,117,85
7253,mention,116,85
7859,confer,116,85
744,edition,108,85
5342,gaps,106,85
10196,illustrates,105,85
6026,implicated,99,85
1901,prove,94,85
3916,confirming,88,85
9287,supplements,573,84
6564,tumours,483,84
6512,drinks,441,84
11104,calibration,381,84
639,declines,300,84
2369,attainment,300,84
1375,french,287,84
5537,company,266,84
323,district,264,84
590,strokes,246,84
297,supervision,194,84
7449,inferior,185,84
7933,societal,182,84
2130,phases,181,84
2459,summaries,180,84
6130,x,178,84
4786,trade,158,84
1658,dosage,153,84
827,platform,124,84
3252,steering,118,84
531,wald,115,84
6443,visually,112,84
2344,masking,108,84
4624,conjunction,99,84
5898,scarce,93,84
3906,ease,91,84
6921,influenza,1570,83
7200,fda,710,83
1543,corticosteroids,654,83
4092,survivors,484,83
13481,intrauterine,327,83
8119,misuse,322,83
5054,benign,293,83
3521,assays,292,83
659,travel,272,83
4190,dosing,213,83
9157,solid,207,83
3566,going,205,83
9218,felt,186,83
4702,pressures,175,83
2126,accept,171,83
2210,mind,158,83
10731,perfect,120,83
3088,locally,110,83
2594,smallest,108,83
6528,thorough,104,83
6671,vast,99,83
3778,thromboembolism,1643,82
4246,prophylaxis,687,82
6335,sexual,668,82
6982,medicaid,300,82
6593,manufacturers,247,82
1656,responders,239,82
280,transport,227,82
5985,occupation,193,82
11693,ratings,192,82
7652,deterioration,177,82
8296,transformation,165,82
1042,numerical,143,82
2618,reassurance,134,82
7462,unstable,122,82
3541,centrally,117,82
2420,expectation,113,82
1240,notion,106,82
7721,automatically,102,82
5261,reliance,97,82
5295,easier,93,82
5133,sodium,821,81
6017,postnatal,475,81
2579,exercises,464,81
6076,hypertensive,354,81
7003,citation,312,81
9777,supervised,277,81
2438,intra,238,81
7290,statements,236,81
2101,contributions,222,81
14964,readers,202,81
3785,undiagnosed,183,81
9552,marital,181,81
6573,narrative,162,81
11699,solution,160,81
8490,educated,154,81
4124,pair,147,81
6281,linearity,143,81
5831,secure,135,81
7998,convincing,127,81
562,advisory,126,81
1941,roles,124,81
8678,signed,118,81
10532,inclusive,114,81
6230,firm,112,81
6153,played,110,81
6270,categorisation,110,81
3890,sequentially,109,81
4539,encountered,103,81
6767,eliminated,99,81
4132,depended,98,81
5250,prominent,97,81
2317,surgeon,543,80
4981,india,385,80
5221,waist,377,80
3208,resistant,298,80
10050,predictions,214,80
673,dependence,199,80
1144,musculoskeletal,184,80
2736,comparators,178,80
3085,causation,176,80
1827,appointments,166,80
8023,n,155,80
2863,investment,153,80
7741,migration,153,80
6731,hypothesized,119,80
7486,calibrated,118,80
5406,inference,115,80
6128,repeatedly,114,80
6118,carlo,109,80
3442,drive,100,80
4260,argument,99,80
3847,deciding,98,80
10440,vice,98,80
11538,answered,97,80
2611,optimise,96,80
1684,exceeding,95,80
3098,vaccine,2612,79
2011,load,498,79
3080,seasonal,302,79
13642,collaborative,293,79
6446,bmj,242,79
9197,inhibition,237,79
1743,oncology,205,79
2836,technologies,201,79
7553,manuscript,200,79
7994,endothelial,172,79
1497,charts,165,79
1735,outpatients,160,79
5080,gold,158,79
7971,ecological,156,79
818,cinahl,147,79
5538,websites,142,79
4356,ca,138,79
7183,replace,110,79
6117,monte,107,79
6694,minimize,106,79
8351,theoretically,103,79
5473,inflated,102,79
3056,counting,100,79
7496,sealed,97,79
4988,distinction,91,79
3887,graphically,89,79
10342,identifies,84,79
9615,price,594,78
7494,diabetic,427,78
1212,intakes,412,78
5314,relatives,341,78
10413,cigarette,317,78
5173,shaped,255,78
9856,qualified,229,78
5325,malignant,226,78
8282,topics,200,78
6625,switched,160,78
647,quasi,142,78
2488,imputations,119,78
6740,metric,115,78
4516,independence,111,78
7499,envelopes,111,78
1030,disagreement,109,78
1959,facilitated,106,78
1246,demonstrate,100,78
4258,exceed,96,78
1072,paucity,92,78
5334,tends,92,78
2738,exactly,86,78
5470,eclampsia,1522,77
5429,caesarean,988,77
3848,speed,439,77
7089,fatigue,346,77
4299,conception,341,77
9428,campaign,325,77
5943,substance,277,77
6431,ranking,242,77
3672,man,204,77
9373,gross,204,77
2680,inpatients,168,77
3149,signal,163,77
3131,molecular,148,77
8267,refined,148,77
2259,movement,145,77
6797,belief,141,77
2329,diagnose,123,77
1185,objectively,120,77
3557,mantel,118,77
5996,attenuation,114,77
3765,anything,99,77
8955,correlate,96,77
4956,contrasts,92,77
6794,precluded,88,77
11155,explains,88,77
3932,eleven,86,77
4204,highlighting,86,77
5680,excel,84,77
4627,fifty,83,77
7143,carcinoma,538,76
9033,spending,366,76
3927,ontario,360,76
6879,sponsored,236,76
4384,consortium,198,76
6296,nervous,180,76
7435,atherosclerosis,172,76
6176,concentrated,147,76
5243,surface,145,76
1017,adjudicated,132,76
3300,presentations,115,76
3366,imprecise,113,76
8321,try,112,76
8196,steadily,110,76
1813,track,107,76
8903,adhere,106,76
8792,discrete,101,76
5518,characterise,99,76
8856,wilcoxon,91,76
6131,straightforward,88,76
6188,extends,88,76
3087,prompted,87,76
4914,resolve,84,76
4917,postpartum,687,75
2910,variants,524,75
7638,biopsy,512,75
6477,z,388,75
4795,circulating,335,75
7249,scottish,281,75
3050,season,200,75
3623,switching,172,75
9385,classic,164,75
8364,avoidance,160,75
3630,civil,146,75
3482,conversion,144,75
723,solutions,133,75
3164,appearance,132,75
4649,surveyed,119,75
7260,reminder,104,75
4562,accessed,103,75
4967,homogeneity,103,75
3896,simultaneous,101,75
9662,building,101,75
3958,producing,95,75
5292,promoted,91,75
1117,laird,90,75
4408,comment,88,75
1338,impute,86,75
4137,mitigate,86,75
7010,revman,85,75
2816,desirable,82,75
1820,helps,81,75
7270,twelve,78,75
12620,applies,77,75
4648,schools,813,74
8844,chemotherapy,500,74
7431,induction,423,74
5452,deliveries,343,74
1105,pairwise,288,74
962,diets,272,74
4227,males,267,74
2510,engagement,244,74
4612,domestic,208,74
4046,authority,187,74
6843,biochemical,173,74
1984,simulation,166,74
7650,grades,166,74
3468,safely,147,74
3337,intercept,137,74
7857,individualised,137,74
8574,usage,132,74
447,bands,127,74
5823,dominant,125,74
8201,justification,116,74
4928,force,115,74
5764,accessing,109,74
10744,welfare,109,74
2485,command,107,74
7443,generalizability,105,74
3734,priorities,102,74
4288,idea,101,74
2796,inaccurate,98,74
3579,fourfold,98,74
7584,controversy,97,74
3224,compromise,96,74
3652,prefer,96,74
8121,attenuate,94,74
577,disseminated,91,74
2849,verify,88,74
3141,collectively,86,74
5036,strengthen,86,74
3291,modifications,84,74
4855,implying,84,74
6678,radiation,620,73
3693,perioperative,413,73
4298,instrumental,383,73
5486,prenatal,347,73
4738,postmenopausal,297,73
3078,diarrhoea,266,73
3897,bilateral,226,73
1885,sick,195,73
419,consultant,173,73
5131,york,167,73
1647,centiles,148,73
3381,oldest,146,73
5371,incidences,138,73
2832,centred,126,73
7566,satisfactory,112,73
4563,sure,111,73
8802,unaffected,111,73
7000,proceedings,105,73
318,running,103,73
2793,gradually,101,73
6513,specify,98,73
8707,adopt,91,73
5376,overlapped,85,73
10441,versa,84,73
1616,computing,82,73
7570,traditionally,80,73
6699,confound,76,73
6339,antidepressant,1026,72
3400,sepsis,636,72
5094,antiplatelet,378,72
3532,atypical,260,72
2573,motor,257,72
122,organisational,242,72
2290,neck,228,72
3119,candidate,217,72
3708,presumed,198,72
4350,acceptance,194,72
6105,additive,185,72
9497,rater,176,72
11711,married,174,72
3362,messages,166,72
3642,expansion,158,72
6749,metrics,137,72
6792,disadvantage,136,72
9480,κ,135,72
7433,formation,132,72
3065,dominated,129,72
1710,prescribe,128,72
2864,infrastructure,122,72
3844,reality,115,72
1994,discretion,109,72
4859,everyone,105,72
5426,modestly,105,72
5941,summed,98,72
8495,handling,97,72
5050,proper,95,72
1116,dersimonian,87,72
3580,establishing,78,72
3103,inevitable,77,72
8218,warrants,77,72
5351,offspring,848,71
3780,vein,563,71
3013,dna,494,71
5096,revascularisation,412,71
6778,legislation,384,71
2971,boys,371,71
6732,diameter,311,71
7950,maternity,277,71
11863,mesh,261,71
2972,county,253,71
3490,round,219,71
7416,drink,218,71
6821,histological,184,71
9727,vomiting,180,71
3139,driving,167,71
399,royal,146,71
5224,spline,145,71
5889,expression,139,71
5862,toxicity,137,71
1739,unselected,129,71
3479,switch,118,71
8097,licensed,118,71
9353,weighed,108,71
4099,charge,104,71
7616,dramatic,104,71
7317,innovative,102,71
8213,conferred,97,71
5119,quantification,96,71
2733,classifications,94,71
6710,sized,94,71
2496,illustrated,92,71
2644,policymakers,92,71
6653,plausibility,90,71
4478,released,88,71
2810,misclassified,83,71
3656,besides,80,71
8315,doubt,78,71
9334,heavily,78,71
